,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
12585,-1,629200,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
12586,-1,629300,PEARLS,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0
12587,-1,629300,BANANAS,4916,27,,,,,4922,2,4923.0,25.0,,,4919.0
12588,-1,629400,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
12589,-1,629400,BANANAS,4915,23,,,,,4922,23,,,,,4918.5
12590,-1,629500,PEARLS,9995,24,,,,,10005,24,,,,,10000.0
12591,-1,629500,BANANAS,4915,24,,,,,4922,24,,,,,4918.5
12592,-1,629600,BANANAS,4915,23,,,,,4922,23,,,,,4918.5
12593,-1,629600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
12594,-1,629700,PEARLS,10000,6,9995.0,23.0,,,10005,23,,,,,10002.5
12595,-1,629700,BANANAS,4916,23,,,,,4923,23,,,,,4919.5
12596,-1,629800,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
12597,-1,629800,BANANAS,4916,29,,,,,4922,1,4923.0,28.0,,,4919.0
12598,-1,629900,PEARLS,9996,1,9995.0,28.0,,,10002,6,10004.0,1.0,10005.0,28.0,9999.0
12599,-1,629900,BANANAS,4916,29,,,,,4920,7,4922.0,29.0,,,4918.0
12600,-1,630000,BANANAS,4915,31,,,,,4922,31,,,,,4918.5
12601,-1,630000,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
12602,-1,630100,PEARLS,9995,21,,,,,10002,3,10005.0,21.0,,,9998.5
12603,-1,630100,BANANAS,4916,21,,,,,4921,6,4923.0,21.0,,,4918.5
12604,-1,630200,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
12605,-1,630200,BANANAS,4921,9,4917.0,25.0,,,4923,25,,,,,4922.0
12606,-1,630300,PEARLS,10002,1,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0
12607,-1,630300,BANANAS,4917,1,4916.0,26.0,,,4923,27,,,,,4920.0
12608,-1,630400,BANANAS,4916,20,,,,,4923,20,,,,,4919.5
12609,-1,630400,PEARLS,9995,20,,,,,9998,1,10000.0,4.0,10005.0,20.0,9996.5
12610,-1,630500,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
12611,-1,630500,BANANAS,4917,1,4916.0,26.0,,,4923,26,,,,,4920.0
12612,-1,630600,PEARLS,9998,4,9995.0,26.0,,,10005,26,,,,,10001.5
12613,-1,630600,BANANAS,4917,4,4916.0,26.0,,,4923,26,,,,,4920.0
12614,-1,630700,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
12615,-1,630700,BANANAS,4917,1,4916.0,20.0,,,4919,2,4923.0,21.0,,,4918.0
12616,-1,630800,BANANAS,4917,9,4916.0,23.0,,,4923,24,,,,,4920.0
12617,-1,630800,PEARLS,9998,7,9996.0,1.0,9995.0,23.0,10000,5,10004.0,1.0,10005.0,23.0,9999.0
12618,-1,630900,PEARLS,9996,2,9995.0,25.0,,,9998,1,10004.0,2.0,10005.0,25.0,9997.0
12619,-1,630900,BANANAS,4917,2,4916.0,25.0,,,4923,27,,,,,4920.0
12620,-1,631000,PEARLS,9998,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
12621,-1,631000,BANANAS,4920,6,4918.0,1.0,4917.0,26.0,4924,26,,,,,4922.0
12622,-1,631100,PEARLS,10002,4,9995.0,28.0,,,10005,28,,,,,10003.5
12623,-1,631100,BANANAS,4917,28,,,,,4924,28,,,,,4920.5
12624,-1,631200,BANANAS,4917,32,,,,,4918,4,4923.0,2.0,4924.0,30.0,4917.5
12625,-1,631200,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
12626,-1,631300,PEARLS,9998,2,9995.0,28.0,,,10005,28,,,,,10001.5
12627,-1,631300,BANANAS,4918,2,4917.0,28.0,,,4924,28,,,,,4921.0
12628,-1,631400,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
12629,-1,631400,BANANAS,4922,1,4917.0,31.0,,,4923,31,,,,,4922.5
12630,-1,631500,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
12631,-1,631500,BANANAS,4917,23,,,,,4924,23,,,,,4920.5
12632,-1,631600,BANANAS,4917,23,,,,,4924,23,,,,,4920.5
12633,-1,631600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
12634,-1,631700,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
12635,-1,631700,BANANAS,4917,30,,,,,4924,30,,,,,4920.5
12636,-1,631800,PEARLS,10002,2,9998.0,6.0,9996.0,2.0,10004,2,10005.0,25.0,,,10003.0
12637,-1,631800,BANANAS,4918,6,4917.0,27.0,,,4923,2,4924.0,25.0,,,4920.5
12638,-1,631900,BANANAS,4917,24,,,,,4924,24,,,,,4920.5
12639,-1,631900,PEARLS,9995,24,,,,,10005,24,,,,,10000.0
12640,-1,632000,BANANAS,4918,2,4917.0,24.0,,,4922,10,4924.0,26.0,,,4920.0
12641,-1,632000,PEARLS,9996,2,9995.0,24.0,,,10002,10,10004.0,2.0,10005.0,24.0,9999.0
12642,-1,632100,BANANAS,4918,21,,,,,4925,21,,,,,4921.5
12643,-1,632100,PEARLS,9995,21,,,,,10005,21,,,,,10000.0
12644,-1,632200,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
12645,-1,632200,BANANAS,4918,26,,,,,4925,26,,,,,4921.5
12646,-1,632300,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
12647,-1,632300,BANANAS,4919,5,4918.0,22.0,,,4924,1,4925.0,21.0,,,4921.5
12648,-1,632400,BANANAS,4918,31,,,,,4924,31,,,,,4921.0
12649,-1,632400,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
12650,-1,632500,PEARLS,9998,9,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0
12651,-1,632500,BANANAS,4919,9,4918.0,28.0,,,4924,1,4925.0,27.0,,,4921.5
12652,-1,632600,PEARLS,9996,1,9995.0,30.0,,,9998,5,10004.0,1.0,10005.0,30.0,9997.0
12653,-1,632600,BANANAS,4918,31,,,,,4924,1,4925.0,30.0,,,4921.0
12654,-1,632700,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
12655,-1,632700,BANANAS,4917,30,,,,,4924,30,,,,,4920.5
12656,-1,632800,BANANAS,4923,1,4918.0,30.0,,,4924,30,,,,,4923.5
12657,-1,632800,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
12658,-1,632900,PEARLS,9995,22,,,,,10002,10,10005.0,22.0,,,9998.5
12659,-1,632900,BANANAS,4918,22,,,,,4923,10,4925.0,22.0,,,4920.5
12660,-1,633000,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
12661,-1,633000,BANANAS,4918,23,,,,,4924,2,4925.0,21.0,,,4921.0
12662,-1,633100,PEARLS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0
12663,-1,633100,BANANAS,4918,26,,,,,4919,3,4924.0,26.0,,,4918.5
12664,-1,633200,BANANAS,4918,2,4917.0,30.0,,,4924,32,,,,,4921.0
12665,-1,633200,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
12666,-1,633300,BANANAS,4917,19,,,,,4924,20,,,,,4920.5
12667,-1,633300,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
12668,-1,633400,PEARLS,9998,7,9995.0,25.0,,,10005,25,,,,,10001.5
12669,-1,633400,BANANAS,4918,7,4917.0,25.0,,,4924,25,,,,,4921.0
12670,-1,633500,BANANAS,4917,26,,,,,4922,7,4924.0,26.0,,,4919.5
12671,-1,633500,PEARLS,9995,26,,,,,10002,7,10005.0,26.0,,,9998.5
12672,-1,633600,BANANAS,4917,22,,,,,4922,9,4924.0,22.0,,,4919.5
12673,-1,633600,PEARLS,9995,22,,,,,9998,5,10002.0,9.0,10005.0,22.0,9996.5
12674,-1,633700,BANANAS,4918,2,4917.0,22.0,,,4924,24,,,,,4921.0
12675,-1,633700,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
12676,-1,633800,PEARLS,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0
12677,-1,633800,BANANAS,4920,2,4918.0,28.0,,,4924,28,,,,,4922.0
12678,-1,633900,BANANAS,4918,23,,,,,4923,5,4925.0,23.0,,,4920.5
12679,-1,633900,PEARLS,9996,1,9995.0,22.0,,,10002,5,10004.0,1.0,10005.0,22.0,9999.0
12680,-1,634000,BANANAS,4923,10,4918.0,23.0,,,4924,2,4925.0,21.0,,,4923.5
12681,-1,634000,PEARLS,9996,2,9995.0,21.0,,,9998,7,10004.0,2.0,10005.0,21.0,9997.0
12682,-1,634100,BANANAS,4918,27,,,,,4925,27,,,,,4921.5
12683,-1,634100,PEARLS,9995,27,,,,,10005,27,,,,,10000.0
12684,-1,634200,PEARLS,9996,2,9995.0,23.0,,,9998,1,10004.0,2.0,10005.0,23.0,9997.0
12685,-1,634200,BANANAS,4918,25,,,,,4924,2,4925.0,23.0,,,4921.0
12686,-1,634300,BANANAS,4917,30,,,,,4922,6,4924.0,30.0,,,4919.5
12687,-1,634300,PEARLS,9995,30,,,,,10002,10,10005.0,30.0,,,9998.5
12688,-1,634400,BANANAS,4918,20,,,,,4925,20,,,,,4921.5
12689,-1,634400,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
12690,-1,634500,BANANAS,4922,4,4918.0,27.0,,,4924,1,4925.0,26.0,,,4923.0
12691,-1,634500,PEARLS,9996,1,9995.0,26.0,,,10000,2,10004.0,1.0,10005.0,26.0,9998.0
12692,-1,634600,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
12693,-1,634600,BANANAS,4918,20,,,,,4924,1,4925.0,20.0,,,4921.0
12694,-1,634700,BANANAS,4918,31,,,,,4924,32,,,,,4921.0
12695,-1,634700,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
12696,-1,634800,BANANAS,4922,3,4917.0,24.0,,,4924,24,,,,,4923.0
12697,-1,634800,PEARLS,9995,24,,,,,10005,24,,,,,10000.0
12698,-1,634900,BANANAS,4918,24,,,,,4919,1,4924.0,24.0,,,4918.5
12699,-1,634900,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
12700,-1,635000,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
12701,-1,635000,BANANAS,4918,31,,,,,4924,31,,,,,4921.0
12702,-1,635100,BANANAS,4918,8,4917.0,29.0,,,4924,29,,,,,4921.0
12703,-1,635100,PEARLS,9998,8,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
12704,-1,635200,BANANAS,4918,2,4917.0,22.0,,,4924,24,,,,,4921.0
12705,-1,635200,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
12706,-1,635300,BANANAS,4918,22,,,,,4924,22,,,,,4921.0
12707,-1,635300,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
12708,-1,635400,PEARLS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5
12709,-1,635400,BANANAS,4923,1,4918.0,25.0,,,4925,25,,,,,4924.0
12710,-1,635500,BANANAS,4918,21,,,,,4923,3,4925.0,21.0,,,4920.5
12711,-1,635500,PEARLS,9996,1,9995.0,20.0,,,9998,1,10002.0,3.0,10004.0,1.0,9997.0
12712,-1,635600,BANANAS,4919,24,,,,,4925,2,4926.0,22.0,,,4922.0
12713,-1,635600,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
12714,-1,635700,BANANAS,4920,2,4919.0,27.0,,,4926,27,,,,,4923.0
12715,-1,635700,PEARLS,9998,3,9995.0,27.0,,,10005,27,,,,,10001.5
12716,-1,635800,PEARLS,9995,29,,,,,10005,29,,,,,10000.0
12717,-1,635800,BANANAS,4919,29,,,,,4925,29,,,,,4922.0
12718,-1,635900,BANANAS,4920,10,4919.0,22.0,,,4926,22,,,,,4923.0
12719,-1,635900,PEARLS,9998,10,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
12720,-1,636000,BANANAS,4920,26,,,,,4927,26,,,,,4923.5
12721,-1,636000,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
12722,-1,636100,BANANAS,4925,1,4921.0,4.0,4920.0,29.0,4926,1,4927.0,28.0,,,4925.5
12723,-1,636100,PEARLS,9998,4,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
12724,-1,636200,PEARLS,9996,2,9995.0,25.0,,,10002,2,10004.0,2.0,10005.0,25.0,9999.0
12725,-1,636200,BANANAS,4920,27,,,,,4925,2,4927.0,27.0,,,4922.5
12726,-1,636300,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
12727,-1,636300,BANANAS,4921,2,4920.0,25.0,,,4927,27,,,,,4924.0
12728,-1,636400,BANANAS,4920,31,,,,,4926,2,4927.0,29.0,,,4923.0
12729,-1,636400,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
12730,-1,636500,BANANAS,4925,1,4919.0,23.0,,,4926,23,,,,,4925.5
12731,-1,636500,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
12732,-1,636600,PEARLS,9998,9,9995.0,20.0,,,10000,5,10005.0,20.0,,,9999.0
12733,-1,636600,BANANAS,4920,9,4919.0,20.0,,,4926,20,,,,,4923.0
12734,-1,636700,PEARLS,9995,28,,,,,10005,28,,,,,10000.0
12735,-1,636700,BANANAS,4919,28,,,,,4926,28,,,,,4922.5
12736,-1,636800,PEARLS,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0
12737,-1,636800,BANANAS,4920,27,,,,,4926,27,,,,,4923.0
12738,-1,636900,BANANAS,4919,24,,,,,4924,3,4926.0,24.0,,,4921.5
12739,-1,636900,PEARLS,9995,24,,,,,10002,2,10005.0,24.0,,,9998.5
12740,-1,637000,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
12741,-1,637000,BANANAS,4920,25,,,,,4927,26,,,,,4923.5
12742,-1,637100,PEARLS,9996,1,9995.0,30.0,,,9998,9,10002.0,9.0,10004.0,1.0,9997.0
12743,-1,637100,BANANAS,4920,31,,,,,4925,9,4926.0,1.0,4927.0,30.0,4922.5
12744,-1,637200,PEARLS,9996,2,9995.0,28.0,,,9998,3,10004.0,2.0,10005.0,28.0,9997.0
12745,-1,637200,BANANAS,4921,2,4920.0,28.0,,,4922,5,4927.0,30.0,,,4921.5
12746,-1,637300,BANANAS,4920,30,,,,,4925,2,4927.0,31.0,,,4922.5
12747,-1,637300,PEARLS,9996,2,9995.0,29.0,,,10002,2,10004.0,2.0,10005.0,29.0,9999.0
12748,-1,637400,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
12749,-1,637400,BANANAS,4924,4,4921.0,26.0,,,4927,26,,,,,4925.5
12750,-1,637500,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
12751,-1,637500,BANANAS,4921,2,4920.0,21.0,,,4927,23,,,,,4924.0
12752,-1,637600,PEARLS,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0
12753,-1,637600,BANANAS,4920,31,,,,,4927,31,,,,,4923.5
12754,-1,637700,BANANAS,4920,23,,,,,4927,23,,,,,4923.5
12755,-1,637700,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
12756,-1,637800,BANANAS,4921,31,,,,,4927,2,4928.0,29.0,,,4924.0
12757,-1,637800,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
12758,-1,637900,PEARLS,9996,2,9995.0,26.0,,,9998,1,10004.0,2.0,10005.0,26.0,9997.0
12759,-1,637900,BANANAS,4921,28,,,,,4927,28,,,,,4924.0
12760,-1,638000,PEARLS,9995,23,,,,,10002,4,10005.0,23.0,,,9998.5
12761,-1,638000,BANANAS,4921,23,,,,,4926,3,4928.0,23.0,,,4923.5
12762,-1,638100,PEARLS,9996,2,9995.0,26.0,,,10002,1,10004.0,2.0,10005.0,26.0,9999.0
12763,-1,638100,BANANAS,4921,28,,,,,4926,1,4928.0,28.0,,,4923.5
12764,-1,638200,BANANAS,4922,10,4921.0,22.0,,,4928,22,,,,,4925.0
12765,-1,638200,PEARLS,9998,10,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
12766,-1,638300,PEARLS,9998,4,9995.0,24.0,,,10005,24,,,,,10001.5
12767,-1,638300,BANANAS,4922,4,4921.0,24.0,,,4928,24,,,,,4925.0
12768,-1,638400,PEARLS,9996,2,9995.0,23.0,,,9998,4,10004.0,2.0,10005.0,23.0,9997.0
12769,-1,638400,BANANAS,4921,25,,,,,4927,2,4928.0,23.0,,,4924.0
12770,-1,638500,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
12771,-1,638500,BANANAS,4922,2,4921.0,30.0,,,4928,32,,,,,4925.0
12772,-1,638600,BANANAS,4921,27,,,,,4927,27,,,,,4924.0
12773,-1,638600,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
12774,-1,638700,PEARLS,9998,9,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0
12775,-1,638700,BANANAS,4922,9,4921.0,23.0,,,4927,2,4928.0,21.0,,,4924.5
12776,-1,638800,PEARLS,9996,2,9995.0,23.0,,,10002,2,10004.0,2.0,10005.0,23.0,9999.0
12777,-1,638800,BANANAS,4925,2,4921.0,2.0,4920.0,23.0,4927,25,,,,,4926.0
12778,-1,638900,PEARLS,9998,1,9995.0,21.0,,,10005,21,,,,,10001.5
12779,-1,638900,BANANAS,4920,21,,,,,4927,21,,,,,4923.5
12780,-1,639000,BANANAS,4920,26,,,,,4927,26,,,,,4923.5
12781,-1,639000,PEARLS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0
12782,-1,639100,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
12783,-1,639100,BANANAS,4920,20,,,,,4927,20,,,,,4923.5
12784,-1,639200,PEARLS,9995,21,,,,,9998,4,10005.0,21.0,,,9996.5
12785,-1,639200,BANANAS,4920,21,,,,,4927,21,,,,,4923.5
12786,-1,639300,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
12787,-1,639300,BANANAS,4920,30,,,,,4927,30,,,,,4923.5
12788,-1,639400,BANANAS,4920,29,,,,,4922,4,4927.0,29.0,,,4921.0
12789,-1,639400,PEARLS,9995,29,,,,,10005,29,,,,,10000.0
12790,-1,639500,PEARLS,9995,22,,,,,10005,22,,,,,10000.0
12791,-1,639500,BANANAS,4921,22,,,,,4928,22,,,,,4924.5
12792,-1,639600,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
12793,-1,639600,BANANAS,4920,27,,,,,4927,27,,,,,4923.5
12794,-1,639700,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
12795,-1,639700,BANANAS,4926,1,4921.0,22.0,,,4927,22,,,,,4926.5
12796,-1,639800,BANANAS,4921,2,4920.0,22.0,,,4927,24,,,,,4924.0
12797,-1,639800,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
12798,-1,639900,PEARLS,10002,1,9995.0,29.0,,,10005,29,,,,,10003.5
12799,-1,639900,BANANAS,4920,29,,,,,4927,29,,,,,4923.5
12800,-1,640000,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
12801,-1,640000,BANANAS,4920,28,,,,,4927,28,,,,,4923.5
12802,-1,640100,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
12803,-1,640100,BANANAS,4920,32,,,,,4927,32,,,,,4923.5
12804,-1,640200,BANANAS,4919,22,,,,,4926,22,,,,,4922.5
12805,-1,640200,PEARLS,10000,2,9995.0,22.0,,,10005,22,,,,,10002.5
12806,-1,640300,PEARLS,9998,7,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0
12807,-1,640300,BANANAS,4920,7,4919.0,32.0,,,4925,32,,,,,4922.5
12808,-1,640400,PEARLS,9998,6,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10001.0
12809,-1,640400,BANANAS,4919,6,4918.0,28.0,,,4925,28,,,,,4922.0
12810,-1,640500,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
12811,-1,640500,BANANAS,4918,26,,,,,4925,26,,,,,4921.5
12812,-1,640600,BANANAS,4918,29,,,,,4925,29,,,,,4921.5
12813,-1,640600,PEARLS,9995,29,,,,,10005,29,,,,,10000.0
12814,-1,640700,BANANAS,4924,1,4919.0,27.0,,,4925,27,,,,,4924.5
12815,-1,640700,PEARLS,9995,27,,,,,10005,27,,,,,10000.0
12816,-1,640800,PEARLS,9996,1,9995.0,20.0,,,10002,1,10004.0,1.0,10005.0,20.0,9999.0
12817,-1,640800,BANANAS,4919,1,4918.0,20.0,,,4923,1,4925.0,21.0,,,4921.0
12818,-1,640900,BANANAS,4918,25,,,,,4923,5,4925.0,25.0,,,4920.5
12819,-1,640900,PEARLS,9995,25,,,,,10002,5,10005.0,25.0,,,9998.5
12820,-1,641000,BANANAS,4919,2,4918.0,20.0,,,4925,22,,,,,4922.0
12821,-1,641000,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
12822,-1,641100,PEARLS,10000,2,9995.0,20.0,,,10005,20,,,,,10002.5
12823,-1,641100,BANANAS,4918,20,,,,,4925,20,,,,,4921.5
12824,-1,641200,PEARLS,10000,6,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10002.0
12825,-1,641200,BANANAS,4918,22,,,,,4925,22,,,,,4921.5
12826,-1,641300,PEARLS,9995,26,,,,,9998,2,10005.0,26.0,,,9996.5
12827,-1,641300,BANANAS,4918,26,,,,,4925,26,,,,,4921.5
12828,-1,641400,BANANAS,4918,25,,,,,4919,5,4925.0,25.0,,,4918.5
12829,-1,641400,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
12830,-1,641500,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
12831,-1,641500,BANANAS,4918,20,,,,,4919,1,4925.0,20.0,,,4918.5
12832,-1,641600,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
12833,-1,641600,BANANAS,4919,2,4918.0,22.0,,,4925,24,,,,,4922.0
12834,-1,641700,PEARLS,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0
12835,-1,641700,BANANAS,4919,21,,,,,4926,22,,,,,4922.5
12836,-1,641800,BANANAS,4920,9,4919.0,21.0,,,4926,21,,,,,4923.0
12837,-1,641800,PEARLS,9998,9,9995.0,21.0,,,10005,21,,,,,10001.5
12838,-1,641900,PEARLS,9995,29,,,,,10005,29,,,,,10000.0
12839,-1,641900,BANANAS,4919,29,,,,,4926,29,,,,,4922.5
12840,-1,642000,PEARLS,9996,1,9995.0,27.0,,,10002,8,10004.0,1.0,10005.0,27.0,9999.0
12841,-1,642000,BANANAS,4920,1,4919.0,27.0,,,4924,8,4926.0,28.0,,,4922.0
12842,-1,642100,PEARLS,9995,24,,,,,10002,2,10005.0,24.0,,,9998.5
12843,-1,642100,BANANAS,4919,24,,,,,4924,2,4926.0,24.0,,,4921.5
12844,-1,642200,BANANAS,4919,28,,,,,4925,1,4926.0,27.0,,,4922.0
12845,-1,642200,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
12846,-1,642300,BANANAS,4920,3,4919.0,29.0,,,4926,29,,,,,4923.0
12847,-1,642300,PEARLS,9998,3,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
12848,-1,642400,PEARLS,10002,6,9998.0,3.0,9996.0,2.0,10004,2,10005.0,26.0,,,10003.0
12849,-1,642400,BANANAS,4920,3,4919.0,28.0,,,4926,28,,,,,4923.0
12850,-1,642500,BANANAS,4920,1,4919.0,30.0,,,4926,31,,,,,4923.0
12851,-1,642500,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
12852,-1,642600,BANANAS,4920,24,,,,,4925,7,4927.0,24.0,,,4922.5
12853,-1,642600,PEARLS,9995,24,,,,,10002,7,10005.0,24.0,,,9998.5
12854,-1,642700,BANANAS,4924,4,4923.0,1.0,4921.0,10.0,4926,1,4927.0,21.0,,,4925.0
12855,-1,642700,PEARLS,9998,9,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
12856,-1,642800,PEARLS,9995,25,,,,,10005,25,,,,,10000.0
12857,-1,642800,BANANAS,4919,25,,,,,4926,25,,,,,4922.5
12858,-1,642900,BANANAS,4919,31,,,,,4920,1,4926.0,31.0,,,4919.5
12859,-1,642900,PEARLS,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0
12860,-1,643000,BANANAS,4919,26,,,,,4926,26,,,,,4922.5
12861,-1,643000,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
12862,-1,643100,BANANAS,4919,31,,,,,4926,31,,,,,4922.5
12863,-1,643100,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
12864,-1,643200,PEARLS,9995,30,,,,,10002,4,10005.0,30.0,,,9998.5
12865,-1,643200,BANANAS,4919,30,,,,,4924,4,4926.0,30.0,,,4921.5
12866,-1,643300,BANANAS,4919,32,,,,,4920,1,4926.0,32.0,,,4919.5
12867,-1,643300,PEARLS,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0
12868,-1,643400,BANANAS,4924,1,4919.0,25.0,,,4926,25,,,,,4925.0
12869,-1,643400,PEARLS,9995,25,,,,,10005,25,,,,,10000.0
12870,-1,643500,BANANAS,4918,23,,,,,4925,23,,,,,4921.5
12871,-1,643500,PEARLS,9995,23,,,,,9998,1,10005.0,23.0,,,9996.5
12872,-1,643600,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
12873,-1,643600,BANANAS,4922,5,4918.0,32.0,,,4925,32,,,,,4923.5
12874,-1,643700,BANANAS,4919,27,,,,,4924,2,4926.0,28.0,,,4921.5
12875,-1,643700,PEARLS,9995,28,,,,,10002,2,10005.0,28.0,,,9998.5
12876,-1,643800,BANANAS,4919,27,,,,,4924,4,4926.0,27.0,,,4921.5
12877,-1,643800,PEARLS,9995,27,,,,,10002,4,10005.0,27.0,,,9998.5
12878,-1,643900,BANANAS,4919,20,,,,,4926,20,,,,,4922.5
12879,-1,643900,PEARLS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5
12880,-1,644000,PEARLS,10002,11,9995.0,28.0,,,10005,28,,,,,10003.5
12881,-1,644000,BANANAS,4919,28,,,,,4926,28,,,,,4922.5
12882,-1,644100,BANANAS,4919,28,,,,,4926,28,,,,,4922.5
